X,Y,OBJECTID,TYPE,SUBTYPE,SCHEDULE,NAME,WORKFLOWID
174.763926,-36.852653,256,,0,18,Lombardy Poplar,
174.770609,-36.845314,257,,0,5,Pin Oak,
174.781394,-36.793922,258,,0,1152,Pohutukawa,
174.778337,-36.791417,259,,0,1281,5 Pohutukawa,
174.749708,-36.822051,260,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.764694,-36.872773,261,,0,189,"Puriri Grove, Moreton Bay Fig, Plane Tree, Puriri",
174.731599,-36.848239,262,,0,55,Pohutukawa,
174.703412,-36.855591,263,,0,98,Totara,
174.7609,-36.900607,264,,0,988,Hoop Pine,
174.777297,-36.882369,265,,0,305,Pohutukawa,
174.701085,-36.861508,266,,0,104,Pohutukawa,
174.762631,-36.884442,267,,0,926,Rimu,
174.657522,-36.39595,268,,0,2391,Poplar,
174.808588,-36.823621,269,,0,1275,Monterey cypress,
174.642559,-36.883299,270,,0,2144,Common Oak,
174.981967,-37.177235,271,,0,2152,Puriri Trees,
174.540368,-36.852277,272,,0,1826,Rimu,
174.682356,-36.884432,273,,0,729,Cherry Tree,
174.74206,-36.814044,274,,0,1086,Puriri,
174.777556,-36.899272,275,,0,369,Pohutukawa (5),
174.945218,-37.073437,276,,0,2250,Rimu,
174.783114,-36.897925,277,,0,406,Redwood (6),
174.772786,-36.89529,278,,0,400,Kauri,
174.719465,-36.882578,279,,0,250,"Norfolk Island Pine (7), English Yew, Pohutukawa, Australian Firewheel Tree
",
174.769277,-36.891216,280,,0,761,"Kauri, Rimu, Puriri",
174.749711,-36.813438,281,,0,1430,All pohutukawa trees on the defined land which have a height of more than 3.5 metres or a trun,
174.802292,-36.863274,282,,0,163,"Brown Pine (2), Spanish Oak
",
174.774565,-36.873742,283,,0,862,"Cypress; Cedar",
174.81688,-36.8998,284,,0,451,"Titoki, Pohutukawa (2)
",
174.856543,-36.899952,285,,0,492,Kahikatea,
174.802638,-36.87927,286,,0,947,Totara,
174.737466,-36.814551,287,,0,1122,All trees on the defined land with a height of more than 3.5 metres or a trunk circumference o,
174.74711,-36.820827,288,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.786193,-36.919116,289,,0,553,Ginkgo,
174.714314,-36.816129,290,,0,1216,4 Kauri,
174.791465,-36.887006,291,,0,323,English Oak,
174.804754,-36.892839,292,,0,435,Pohutukawa,
174.746794,-36.819083,293,,0,1311,"2 Canary Island Date Palm, puriri",
174.646741,-36.933722,294,,0,1794,Kauri,
174.805979,-36.824533,295,,0,1420,Pohutukawa,
174.779611,-36.826339,296,,0,1373,Norfolk Island Pine,
174.899509,-37.012349,297,,0,1700,Group of Native Trees,
174.755861,-36.629627,298,,0,2562,Puriri,
174.777202,-36.895909,299,,0,382,Pohutukawa,
174.732942,-36.872655,300,,0,841,Pohutukawa,
174.655191,-36.395403,301,,0,2424,"Rimu
Totara",
174.714892,-36.791678,302,,0,1161,Rimu,
174.793003,-36.894612,303,,0,419,Rimu,
174.879482,-36.986929,304,,0,1469,1x Oak,
174.748957,-36.820322,305,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.642928,-36.775994,306,,0,1887,"Native Bush (Totara, Karaka, Titoko, Mapou, Silver fern)",
174.764964,-36.764396,307,,0,1040,Pohutukawa,
174.568673,-36.998973,308,,0,1867,"Norfolk Island Pine, Pohutukawa",
174.755453,-36.808969,309,,0,1154,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.927812,-36.892208,310,,0,1547,1x Pine,
174.755023,-36.629878,311,,0,2566,Rimu,
174.69337,-36.588901,312,,0,2515,Totara,
174.817631,-36.856044,313,,0,708,Pohutukawa,
174.745822,-36.812912,314,,0,1064,Pohutukawa,
174.749538,-36.823775,315,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.76432,-36.900887,316,,0,887,Pohutukawa,
174.785321,-36.825586,317,,0,1348,Pohutukawa,
174.749521,-36.823946,318,,0,1294,4 Lombardy Poplar,
174.452439,-36.677234,319,,0,2576,Pohutukawa,
174.75381,-36.766963,320,,0,1453,Pohutukawa,
174.524207,-36.286514,321,,0,2352,Cypress,
174.803883,-36.898301,322,,0,442,Kauri (2),
174.651396,-36.93409,323,,0,1871,Kauris,
174.655156,-36.938454,324,,0,1795,English Oak,
174.774943,-36.78476,325,,0,1397,13 Pohutukawa,
174.71272,-36.88175,326,,0,252,Macrocarpa,
174.774241,-36.874817,327,,0,805,Karaka,
174.899559,-37.012569,328,,0,1727,Group of Native Trees,
174.688414,-36.916723,329,,0,1799,Moreton Bay Fig,
174.747591,-36.823695,330,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.867608,-36.968171,331,,0,1751,1x English Oak,
174.760421,-36.768798,332,,0,1112,3 Pohutukawa,
174.740064,-36.810279,333,,0,1271,Acmena,
174.746816,-36.82016,334,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.811096,-36.829354,335,,0,1181,Moreton Bay Chestnut,
174.743721,-36.816947,336,,0,1094,Pin Oak,
174.749181,-36.822099,337,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.778607,-36.88146,338,,0,292,Camphor Laurel (2),
174.668053,-36.399512,339,,0,2403,"Liquidambar, Kauri, Rimu",
174.74793,-36.864201,340,,0,125,Macrocarpa,
174.65521,-36.398544,341,,0,2436,various,
174.759856,-36.760742,342,,0,1076,2 Pohutukawa,
174.743136,-36.792518,343,,0,1101,All native species more than 3.5 metres in height or more than 0.5 metres in circumference mea,
174.694921,-36.583065,344,,0,2611,Pohutukawa,
174.785246,-36.872016,345,,0,893,Southern Magnolia,
174.747478,-36.82193,346,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.937158,-37.074691,347,,0,2202,Native Trees,
174.786426,-36.873573,348,,0,778,Weeping Wych elm,
174.82953,-36.847258,349,,0,90,Norfolk Island Pine,
174.643652,-36.932241,350,,0,1885,Kahikatea,
174.747503,-36.822881,351,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.749548,-36.823419,352,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.540183,-36.764165,353,,0,2589,Oak,
174.743134,-36.789307,354,,0,1419,2 Totara,
174.77633,-36.876926,355,,0,218,"Hinau, English Oak, Holm Oak
",
174.69902,-36.86506,356,,0,101,Phoenix Palm,
174.746258,-36.815278,357,,0,1345,Magnolia,
174.944023,-37.066722,358,,0,2206,Phoenix Palm,
174.768347,-36.78753,359,,0,1025,English Oak,
174.789061,-36.913861,360,,0,785,Puriri,
174.739954,-36.792357,361,,0,1415,Totara,
174.780076,-36.909742,362,,0,503,Kauri,
174.748043,-36.821354,363,,0,1309,"5 Pohutukawa , English oak",
174.74956,-36.824135,364,,0,1293,"2 Eucalyptus, 2 Lombardy Poplar",
174.803729,-36.895392,365,,0,434,"Pohutukawa, Prince Albert?s Yew
",
174.776741,-36.779602,366,,0,1263,Pohutukawa,
174.747492,-36.823066,367,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.749179,-36.815485,368,,0,1367,Line of 26 Pohutukawa,
174.872677,-36.969716,369,,0,1765,1x Totara,
174.432182,-36.66046,370,,0,2327,Norfolk Pine,
174.747249,-36.822522,371,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.747698,-36.822454,372,,0,1308,Pohutukawa,
174.764994,-36.903284,373,,0,363,"Norfolk Island Pine, Pohutukawa
",
174.708441,-36.604896,374,,0,2305,Norfolk Pine,
174.777266,-36.790554,375,,0,1356,Pohutukawa,
174.746973,-36.622177,376,,0,2552,"Pohutukawa
Puriri",
174.453124,-36.674814,377,,0,2582,Pohutukawa,
174.844737,-36.950505,378,,0,666,Pohutukawa,
174.525615,-36.288299,379,,0,2363,Pohutukawa,
174.722641,-36.880845,380,,0,249,"English Oak (12), Magnolia, Pohutukawa, Totara (2)
",
174.794312,-36.880705,381,,0,971,Pohutukawa (2),
175.046405,-37.005792,382,,0,1588,"Kowhai, Rimu (3), Totara (2), Kauri (7), Puriri (5), Titoki (2), Kahikatea (2), Tanekaha, Kara",
174.945522,-37.066607,383,,0,2188,Oak (Memorial),
174.757371,-36.909945,384,,0,775,Pohutukawa,
174.842037,-36.893578,385,,0,469,Pohutukawa,
174.807682,-36.822175,386,,0,1231,2 Pohutukawa,
174.751535,-36.811697,387,,0,1154,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.837535,-36.943973,388,,0,647,Hungarian Oak,
174.789583,-36.991088,389,,0,1783,Norfolk Island Pine,
174.695501,-36.590487,390,,0,2500,Pohutukawa,
174.702906,-36.924146,391,,0,603,Pine,
174.726202,-36.818298,392,,0,1336,Hinau,
174.740189,-36.809418,393,,0,1446,Norfolk Island Pine,
174.515952,-36.293646,394,,0,2369,Totara,
174.729434,-36.846697,395,,0,786,Scarlet Oak,
174.797707,-36.900118,396,,0,424,Norfolk Island Pine,
174.873083,-36.97205,397,,0,1683,Norfolk Island Pine,
174.770302,-36.910517,398,,0,788,Rimu,
174.69986,-36.902985,399,,0,356,Eucalyptus,
174.710018,-36.903926,400,,0,357,Northern Rata,
174.434008,-36.661957,401,,0,2349,Phoenix Palm,
174.708479,-36.609625,402,,0,2535,Pohutukawa,
174.855217,-36.852038,403,,0,168,Moreton Bay Fig,
174.804401,-36.819978,404,,0,1143,2 English Oak,
174.942707,-37.071622,405,,0,2218,Totara,
174.776163,-36.779327,406,,0,1240,2 English Oak,
174.683213,-36.892848,407,,0,728,Norfolk Island Pine,
174.899419,-37.011963,408,,0,1649,Group of Native Trees,
174.665187,-36.401209,409,,0,2387,Beech,
174.719023,-36.884277,410,,0,257,"Puriri, Phoenix Palm (2)
",
174.797011,-36.823087,411,,0,1243,"English Oak, pohutukawa",
174.746284,-36.819645,412,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.681916,-36.913557,413,,0,1807,"Pohutukawa, Chinese Juniper, Rhododendrum",
174.899514,-37.011182,414,,0,1777,Group of Native Trees,
174.764935,-36.891932,415,,0,896,Pohutukawa x 2,
174.870351,-36.972208,416,,0,1705,Tulip,
174.752795,-36.852027,417,,0,84,"Redwood (Mountain), Redwood (coastal), Red Flowering Gum, Pohutukawa, Oriental Plane",
174.901661,-37.017346,418,,0,1759,Group of Native Trees,
174.720528,-36.886301,419,,0,838,Pohutukawa,
174.806192,-36.903138,420,,0,428,"Totara (3), Mangeao, Holly, Titoki, Pohutukawa (2), Lombardy Poplar",
174.772406,-36.878553,421,,0,214,Australian Firewheel Tree,
174.698849,-36.789186,422,,0,1156,Canary Island Date Palm,
174.902032,-37.018686,423,,0,1642,1x Totara and Group of Native Trees,
174.713998,-36.889933,424,,0,736,Totara,
174.85969,-36.854037,425,,0,909,Pohutukawa,
174.90208,-37.01827,426,,0,1619,Group of Totara Trees,
174.665402,-36.398797,427,,0,2395,"Melia
Oak",
174.754269,-36.883108,428,,0,278,Liquidambar (4),
174.794515,-36.97737,429,,0,1464,5x Oak,
174.73933,-36.804311,430,,0,1162,Native Bush,
174.799431,-36.830809,431,,0,1067,Puriri,
174.761616,-36.876952,432,,0,203,"Puriri, Plane Tree, Pohutukawa
",
174.743451,-36.849571,433,,0,78,"Puriri, Pohutukawa
",
174.774257,-36.785317,434,,0,1409,10 Pohutukawa,
174.729545,-36.421975,435,,0,2464,Norfolk Pine,
174.879371,-37.200648,436,,0,2186,Puriri,
174.739756,-36.804546,437,,0,1162,Native Bush,
174.705867,-36.856279,438,,0,97,Totara,
174.953391,-37.06523,439,,0,2193, ,
174.4913,-36.764421,440,,0,2588,Macrocarpa,
174.692616,-36.57805,441,,0,2504,Pohutukawa,
174.787877,-36.800851,442,,0,1204,Road frontage Pohutukawa,
174.847847,-36.908518,443,,0,596,"Plane (4), Cottonwood (3)",
174.663032,-36.399222,444,,0,2412,"oak
totara
Puriri",
174.8154,-36.855668,445,,0,707,Pohutukawa,
174.776394,-36.789481,446,,0,1060,Pohutukawa,
174.930559,-37.056505,447,,0,2259,Norfolk Island Pine,
174.747205,-36.820528,448,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.773151,-36.787826,449,,0,1167,Spanish Chestnut,
174.657905,-36.396862,450,,0,2420,Oak,
174.801115,-36.909812,451,,0,568,Pohutukawa,
174.778606,-36.917349,452,,0,530,Puriri,
174.713851,-36.890959,453,,0,255,Tree of Heaven,
174.972217,-37.179802,454,,0,2158,Norfolk Pine,
174.690746,-36.811369,455,,0,1422,Pohutukawa,
174.92419,-37.045516,456,,0,2262,Totara,
174.800333,-36.831318,457,,0,1191,Pohutukawa,
174.658357,-36.40511,458,,0,2458,"Cedar
Swamp cypress",
174.664476,-36.922302,459,,0,1827,Kahikatea Grove,
174.805497,-36.822546,460,,0,1390,"2 Pohutukawa, Maidenhair Tree",
174.703551,-36.896882,461,,0,677,Oak,
174.742082,-36.816642,462,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.692648,-36.577563,463,,0,2293,Norfolk Pine,
174.784243,-36.848875,464,,0,89,Pohutukawa (2),
174.734101,-36.820019,465,,0,1063,Puriri,
174.665264,-36.404491,466,,0,2438,"Pohutukawa
Copper Beech",
174.738702,-36.843865,467,,0,693,"Southern Magnolia (2); Totara",
174.769077,-36.787486,468,,0,1027,English Oak,
174.746668,-36.641066,469,,0,2323,Norfolk Pine,
174.737322,-36.844464,470,,0,968,Norfolk Island Pine,
174.769681,-36.919366,471,,0,535,Kermadec Pohutukawa (5),
174.733826,-36.862454,472,,0,113,"English Oak, Pohutukawa (2), Phoenix Palm, (2), English Oak",
174.654211,-36.394936,473,,0,2434,"Claret Ash
Oak",
174.882812,-36.898405,474,,0,1736,1x Pin Oak,
174.761726,-36.900516,475,,0,768,"Pohutukawa (13), Norfolk Island Pine (2), Moreton Bay Fig, Plum Pine, Totara (2), Puriri(3), H",
174.903692,-37.018053,476,,0,1756,Group of Native Trees,
174.899359,-37.012816,477,,0,1670,Group of Native Trees,
174.732903,-36.815487,478,,0,1133,"2 London Plane, Swamp Cypress , English Oak",
174.729893,-36.84891,479,,0,907,Puriri,
174.836888,-36.950043,480,,0,664,Pohutukawa,
175.036995,-36.997385,481,,0,1593,1x Kauri,
175.037267,-36.997207,482,,0,1592,1x Liquidambar/ Sweet Gum,
174.78691,-36.907485,483,,0,537,Totara,
174.783266,-36.909307,484,,0,541,Totara,
174.747627,-36.824362,485,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.696182,-36.882037,486,,0,848,Variegated Pohutukawa,
174.813567,-36.85689,487,,0,699,Pohutukawa,
174.799709,-36.813016,488,,0,1267,2 Norfolk Island Pine,
174.686572,-36.788991,489,,0,1110,Row of Eucalyptus,
174.868411,-36.886086,490,,0,349,Puriri,
174.740222,-36.80488,491,,0,1162,Native Bush,
174.739745,-36.805098,492,,0,1162,Native Bush,
174.714686,-36.8884,493,,0,921,Pohutukawa,
174.512666,-36.736571,494,,0,2639,Pear Tree,
174.720314,-36.851368,495,,0,43,Puriri,
174.687867,-36.572369,496,,0,2377,Kauri,
174.763054,-36.786773,497,,0,1199,Pohutukawa,
174.76056,-36.855506,498,,0,20,"Japanese White Pine, Australian Red Cedar, Swamp Cypress",
175.040194,-36.985762,499,,0,1559,"English Oak, Bunyabunya, Norfolk Island Pine (2), Kahikatea (7), Titoki (2), Group of Natives:",
174.946734,-37.102222,500,,0,2198,Oak,
174.748026,-36.884003,501,,0,261,Pohutukawa (2),
174.752791,-36.811081,502,,0,1154,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.75377,-36.810616,503,,0,1154,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.607928,-36.917957,504,,0,1861,Kauri,
174.831449,-36.979598,505,,0,1678,Norfolk Island Pine,
174.454354,-36.678265,506,,0,2587,Pohutukawa,
174.899404,-37.009746,507,,0,1671,Group of Totara Trees,
174.769074,-36.776724,508,,0,1386,Karaka (grove),
174.759665,-36.875908,509,,0,194,Jacaranda,
174.894143,-36.89766,510,,0,1490,2x Norfolk Island Pine,
174.735205,-36.80884,511,,0,1185,"24 Pohutukawa , 3 puriri, Atlantic cedar",
174.818713,-36.89752,512,,0,458,Pohutukawa,
174.899077,-37.011372,513,,0,1744,Group of Native Trees,
174.707472,-36.610577,514,,0,2529,kauri,
174.863127,-37.045928,515,,0,1468,2x Oak,
174.535869,-36.771646,516,,0,2591,Poplar,
175.03512,-36.99655,517,,0,1583,"Totara, Redwood, English Oak",
174.775723,-36.911664,518,,0,526,Holm Oak,
174.776554,-36.778796,519,,0,1241,Pohutukawa,
174.713979,-36.611908,520,,0,2524,Pohutukawa,
174.673857,-36.764735,521,,0,1051,Pecan Nut,
174.861996,-36.976103,522,,0,1513,Various native and exotic trees,
174.792546,-36.814418,523,,0,1203,Pohutukawa,
174.774602,-36.790297,524,,0,1056,Pohutukawa,
174.692975,-36.930827,525,,0,992,Oak,
174.805042,-36.895996,526,,0,422,"Pohutukawa, Totara (2)
",
174.697297,-36.587534,527,,0,2571,Pohutukawa,
174.77171,-36.880136,528,,0,289,"Totara, English Oak, Chinese Hawthorn
",
174.789974,-36.816129,529,,0,1028,"Camphor Laurel, Pohutukawa",
174.71196,-36.889246,530,,0,247,"Pohutukawa, Puriri, Magnolia (2), Washington Palm (2)
",
174.597369,-36.861859,531,,0,1828,English Oak,
174.744816,-36.814556,532,,0,1317,3 London Plane,
174.812077,-36.893697,533,,0,461,Moreton Bay Fig,
174.777789,-36.790871,534,,0,1282,3 Pohutukawa,
174.777619,-36.790761,535,,0,1280,2 Pohutukawa,
174.732131,-36.817527,536,,0,1158,Puriri,
174.738718,-36.814638,537,,0,1122,All trees on the defined land with a height of more than 3.5 metres or a trunk circumference o,
174.737411,-36.814223,538,,0,1122,All trees on the defined land with a height of more than 3.5 metres or a trunk circumference o,
174.899872,-37.018297,539,,0,1629,Group of Native Trees,
174.523879,-36.30013,540,,0,2367,"Pohutukawa
Totara",
174.791275,-36.851879,541,,0,685,Pohutukawa,
174.732518,-36.873308,542,,0,858,Pohutukawa (2),
174.736889,-36.813444,543,,0,1122,All trees on the defined land with a height of more than 3.5 metres or a trunk circumference o,
174.743013,-36.792614,544,,0,1101,All native species more than 3.5 metres in height or more than 0.5 metres in circumference mea,
174.743394,-36.792234,545,,0,1101,All native species more than 3.5 metres in height or more than 0.5 metres in circumference mea,
174.633061,-36.917109,546,,0,1872,Pohutukawa,
174.742787,-36.791693,547,,0,1101,All native species more than 3.5 metres in height or more than 0.5 metres in circumference mea,
175.040497,-37.001721,548,,0,1590,Elm,
174.775445,-36.788734,549,,0,1130,6 Pohutukawa,
174.8673,-36.972342,550,,0,1742,1x Totara,
174.663865,-36.947397,551,,0,1838,Kauri,
174.83411,-36.926933,552,,0,634,"Phoenix Palm (2), Pohutukawa (2)",
174.743252,-36.791684,553,,0,1101,All native species more than 3.5 metres in height or more than 0.5 metres in circumference mea,
174.741999,-36.791444,554,,0,1101,All native species more than 3.5 metres in height or more than 0.5 metres in circumference mea,
174.748242,-36.826813,555,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.800467,-36.294995,556,,0,2370,Pohutukawa,
174.776399,-36.441375,557,,0,2634,Norfolk Pine on the foreshore and Oak Tree at the eastern end of Scandrett Bay,
174.870985,-36.95956,558,,0,1481,Various native and exotic trees,
174.523292,-36.286812,559,,0,2365,"Oak
Oak",
174.856634,-36.972185,560,,0,1503,2x Oak and 1x Phoenix,
174.738496,-36.812571,561,,0,1361,"2 Rimu , 2 Queen Palm, Chinese Magnolia",
174.762381,-36.888631,562,,0,751,English Oak,
174.782356,-36.860022,563,,0,154,English Oak (6),
174.766265,-36.891933,564,,0,956,Puriri,
174.809252,-36.824148,565,,0,1079,2 Pohutukawa,
174.69299,-36.581872,566,,0,2506,Pohutukawa,
174.750888,-36.899743,567,,0,885,Pohutukawa,
174.75343,-36.630006,568,,0,2318,Lombardy Poplar,
174.730765,-36.846065,569,,0,50,Pohutukawa,
174.630215,-36.873617,570,,0,1848,Magnolia,
174.783012,-36.797663,571,,0,1207,Pohutukawa,
174.770954,-36.900151,572,,0,401,Red Flowering Gum,
174.841252,-36.968707,573,,0,1522,Various native and exotic trees,
174.762711,-36.899059,574,,0,886,"Rimu, Karaka, Totara, Kauri, Puriri (2)",
175.030686,-36.990332,575,,0,1571,"Titoki (7), Matai (4), Kahikatea",
174.75929,-36.880472,576,,0,748,"Titoki, Puriri",
174.790611,-36.923311,577,,0,622,"English Oak (2), Pohutukawa, Titoki",
174.826109,-36.965236,578,,0,1461,Various native and exotic trees,
174.749343,-36.825941,579,,0,1291,Puriri,
174.749738,-36.825971,580,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.91704,-37.040026,581,,0,2265,Oak,
174.771578,-36.874257,582,,0,807, Pohutukawa,
174.794013,-36.814576,583,,0,1151,Pohutukawa,
174.741253,-36.840894,584,,0,796,Pohutukawa,
174.749722,-36.825784,585,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.777185,-36.882813,586,,0,306,Rimu,
174.667141,-36.404386,587,,0,2396,Liquidambar,
174.794097,-36.90082,588,,0,407,"Golden Macrocarpa, English Oak, Bunya Bunya Pine, Norfolk Island Pine",
174.782591,-36.91312,589,,0,510,Totara (2),
174.650112,-36.961288,590,,0,2122,Rimu,
174.694339,-36.581695,591,,0,2609,Pohutukawa,
174.849623,-36.985927,592,,0,1511,7x Lombardy Poplar,
174.841696,-36.927149,593,,0,641,Avenue of London Plane (10),
174.777502,-36.901342,594,,0,399,Pohutukawa,
174.74935,-36.825224,595,,0,1288,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.871533,-36.972086,596,,0,1622,"Kauri, Gingko",
174.68944,-36.578253,597,,0,2496,Various: Natives species 6m or more as of 1 January 2013,
174.799203,-36.907007,598,,0,578,Pohutukawa (2),
174.695297,-36.876416,599,,0,831,Pohutukawa,
174.745325,-36.802786,600,,0,1104,"Monterey Cypress, English Oak, 2 Lombardy Poplar",
174.754009,-36.879309,601,,0,717,"Kauri (2), Rimu(2), Totara, Puriri",
174.853749,-36.961833,602,,0,1716,Norfolk Island Pine,
174.803594,-36.916571,603,,0,571,"Pohutukawa, Puriri",
174.853107,-36.90846,604,,0,601,"English Oak, Puriri",
174.635551,-36.877433,605,,0,1842,Kauri,
174.765003,-36.768018,606,,0,1176,Pohutukawa (3),
174.812084,-36.875476,607,,0,894,Puriri,
174.745535,-36.860521,608,,0,950,English Elm,
174.824305,-36.907318,609,,0,581,Maiden?s Gum,
174.738266,-36.813696,610,,0,1358,6 Pohutukawa,
174.846858,-36.86704,611,,0,239,English Oaks (3),
174.707929,-36.548072,612,,0,2354,Norfolk Pine,
174.954597,-37.068321,613,,0,2243,Totara,
174.798674,-36.878505,614,,0,727,Pohutukawa (2),
174.761642,-36.886127,615,,0,281,"Totara, Puriri, English Oak",
174.738568,-36.812038,616,,0,1122,All trees on the defined land with a height of more than 3.5 metres or a trunk circumference o,
174.74781,-36.437912,617,,0,2469,Oak,
174.795228,-36.874781,618,,0,1006,"Swamp Cypress, Sydney Peppermint (2)",
174.946521,-37.073294,619,,0,2242,"Miro, Titoki, Kauri",
174.792625,-36.829938,620,,0,1166,2 Pohutukawa,
174.761405,-36.786157,621,,0,1302,"Queensland Nut, rimu, totara",
174.807287,-36.874199,622,,0,813,Kauri,
174.773262,-36.897437,623,,0,395,Pohutukawa,
174.744486,-36.818299,624,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.598396,-36.756083,625,,0,2594,Redwood,
174.747082,-36.815401,626,,0,1344,English Oak,
174.899898,-37.018756,627,,0,1681,Group of Native Trees,
174.902307,-37.012048,628,,0,1654,Group of Native Trees,
174.695943,-36.585259,629,,0,2614,Pohutukawa,
174.785233,-36.887122,630,,0,318,"Algerian Oak, Kauri
",
174.66295,-36.398898,631,,0,2358,"Robinia
Australian Fan Palm
Tasmanian Blackwood
Tasmanian Blackwood, Lagunaria
Oak
Totara",
174.787353,-36.889141,632,,0,329,English Oak,
174.470386,-36.952874,633,,0,2129,Pohutukawa,
174.820811,-36.879259,634,,0,985,Cabbage Tree (2),
174.731876,-36.845058,635,,0,795,Pohutukawa,
174.854637,-36.901708,636,,0,478,Pohutukawa (12),
174.901427,-37.013981,637,,0,1625,1x Liquidambar,
174.755969,-36.776981,638,,0,1437,2 English Oak,
174.786435,-36.855738,639,,0,682,Norfolk Island Pine  2277,
174.81967,-36.87911,640,,0,762,Pohutukawa,
174.708549,-36.603896,641,,0,2308,Phoenix Palm,
174.665952,-36.399997,642,,0,2417,Oak,
174.750773,-36.805232,643,,0,1121,Pohutukawa,
174.746959,-36.621975,644,,0,2553,Puriri,
174.7602,-36.760782,645,,0,1077,5 Pohutukawa,
174.757115,-36.879781,646,,0,753,Kauri,
174.849468,-36.940958,647,,0,654,Moreton Bay Fig,
174.806592,-36.822766,648,,0,1230,Pohutukawa,
174.902737,-37.010959,649,,0,1656,Group of Native Trees,
174.735245,-36.841872,650,,0,61,Totara,
174.634592,-36.881534,651,,0,1864,Australian blackwood,
174.740639,-36.791272,652,,0,1101,All native species more than 3.5 metres in height or more than 0.5 metres in circumference mea,
174.742214,-36.816974,653,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.903092,-37.010444,654,,0,1651,"Group of Kahikatea Trees, Group of Totara Trees",
174.752986,-36.629724,655,,0,2319,Liquidambar,
174.688684,-36.725376,656,,0,1394,Norfolk Island Pine,
174.902614,-37.010835,657,,0,1745,Group of Native Trees,
174.776712,-36.899148,658,,0,388,Pohutukawa,
174.901882,-37.011725,659,,0,1721,Group of Native Trees,
174.743545,-36.81137,660,,0,1270,Canary Island Date Palm,
174.900303,-37.009644,661,,0,1618,Group of Totara Trees,
174.819239,-36.879148,662,,0,960,Pohutukawa,
174.71229,-36.611544,663,,0,2532,NZ Natives: Over 6m in height as of 1 January 2013,
175.036494,-36.99238,664,,0,1579,"Cupressus spp, Poplar",
174.712827,-36.856305,665,,0,110,Pohutukawa,
174.84838,-36.890082,666,,0,344,All large (over 8 metres) native and exotic trees except Pine  and Privet trees,
174.682697,-36.916223,667,,0,1803,Pohutukawa,
174.903312,-37.019346,668,,0,1637,1x Rhododendron,
174.736779,-36.850363,669,,0,46,English Oak,
174.697996,-36.896018,670,,0,351,"Kowhai, English Oak (3), Pohutukawa (3), Puriri (4), Titoki, Totara (2)
",
174.771472,-36.878644,671,,0,212,South Queensland Kauri,
174.766485,-36.872995,672,,0,191,Puriri,
174.751844,-36.811534,673,,0,1154,"All pohutukawa trees and other native species which are more than 3.5 metres in height, or hav",
174.784212,-36.920099,674,,0,627,"Pohutukawa, Puka, Karaka (8)",
174.85385,-36.981864,675,,0,1753,1x English Oak,
174.736474,-36.887268,676,,0,1012,Common Oak,
174.844417,-36.95217,677,,0,669,Norfolk Island Pine (2),
174.844001,-36.951762,678,,0,667,"Korean Fir, Bunya-Bunya Pine, Phoenix Palm",
174.740413,-36.791054,679,,0,1101,All native species more than 3.5 metres in height or more than 0.5 metres in circumference mea,
174.774033,-36.88512,680,,0,995,Kauri,
174.747446,-36.825081,681,,0,1090,"All pohutukawa trees on the defined land which have a height of more than 3.5 metres, or a tru",
174.788699,-36.909202,682,,0,565,Kauri,
